id,candidate_id,job_id,match_score,status
2956,1171,1658,66,Applied
2957,1171,1720,66,Applied
2958,1171,680,85,Technical Test
2959,1171,1400,83,Rejected
2960,1172,1133,88,Offered
2961,1173,1365,77,Interviewing
2962,1174,1225,62,Interviewing
2963,1174,1434,83,Applied
2964,1175,1020,86,Applied
2965,1175,1752,95,Offered
2966,1175,165,64,Technical Test
2967,1176,1340,87,Interviewing
2968,1176,1027,100,Rejected
2969,1177,2086,99,Offered
2970,1178,116,81,Offered
2971,1179,1278,99,Applied
2972,1180,1287,62,Offered
2973,1180,594,96,Technical Test
2974,1180,2002,74,Rejected
2975,1180,577,98,Applied
2976,1181,1261,67,Applied
2977,1182,2089,61,Technical Test
2978,1183,1622,78,Applied
2979,1183,480,99,Rejected
2980,1183,959,85,Interviewing
2981,1183,1187,87,Technical Test
2982,1184,526,75,Technical Test
2983,1184,1679,99,Interviewing
2984,1184,364,93,Interviewing
2985,1184,498,71,Interviewing
2986,1185,1709,88,Interviewing
2987,1185,1955,71,Applied
2988,1185,1660,99,Interviewing
2989,1185,894,78,Applied
2990,1186,1239,86,Offered
2991,1186,262,91,Interviewing
2992,1186,745,64,Technical Test
2993,1186,1807,92,Rejected
2994,1187,271,73,Offered
2995,1187,1180,60,Rejected
2996,1188,1722,91,Offered
2997,1188,162,84,Applied
2998,1189,1046,81,Interviewing
2999,1189,529,92,Interviewing
3000,1189,864,99,Technical Test
3001,1190,971,88,Technical Test
3002,1191,1950,88,Applied
3003,1191,1319,91,Rejected
3004,1192,1804,74,Technical Test
3005,1192,1351,61,Applied
3006,1193,608,67,Technical Test
3007,1193,1158,71,Interviewing
3008,1193,192,99,Offered
3009,1193,775,68,Applied
3010,1194,446,97,Technical Test
3011,1194,1468,78,Technical Test
3012,1194,1950,72,Technical Test
3013,1195,1510,98,Technical Test
3014,1195,1295,90,Offered
3015,1196,823,66,Interviewing
3016,1197,370,71,Rejected
3017,1198,433,71,Applied
3018,1199,642,61,Interviewing
3019,1199,532,88,Offered
3020,1199,931,63,Offered
3021,1200,1469,62,Rejected
3022,1201,311,92,Applied
3023,1201,203,100,Technical Test
3024,1201,1211,66,Interviewing
3025,1202,13,79,Rejected
3026,1202,1471,93,Applied
3027,1202,651,84,Applied
3028,1203,979,74,Technical Test
3029,1203,2058,70,Offered
3030,1204,1506,72,Rejected
3031,1204,1930,84,Technical Test
3032,1205,1764,90,Offered
3033,1206,31,72,Technical Test
3034,1206,1984,78,Rejected
3035,1206,1348,77,Offered
3036,1206,890,77,Rejected
3037,1207,1471,71,Offered
3038,1207,1012,72,Offered
3039,1207,1593,90,Offered
3040,1208,347,60,Technical Test
3041,1208,2051,60,Interviewing
3042,1208,932,66,Applied
3043,1208,793,76,Interviewing
3044,1209,502,67,Offered
3045,1209,966,81,Rejected
3046,1210,1073,100,Rejected
3047,1210,948,69,Technical Test
3048,1211,1080,95,Technical Test
3049,1211,933,75,Offered
3050,1211,644,69,Rejected
3051,1212,1639,94,Rejected
3052,1212,378,92,Applied
3053,1212,1216,62,Offered
3054,1213,883,99,Offered
3055,1213,1515,62,Applied
3056,1214,337,84,Interviewing
3057,1214,346,69,Interviewing
3058,1215,1517,84,Interviewing
3059,1215,164,93,Interviewing
3060,1216,1706,70,Offered
3061,1217,1356,88,Interviewing
3062,1217,288,70,Rejected
3063,1217,1080,99,Applied
3064,1217,1586,77,Interviewing
3065,1218,327,75,Rejected
3066,1219,1032,89,Offered
3067,1219,1267,90,Applied
3068,1219,518,76,Rejected
3069,1220,1133,64,Offered
3070,1220,1085,64,Technical Test
3071,1220,446,83,Applied
3072,1221,165,79,Technical Test
3073,1221,532,84,Rejected
3074,1221,652,93,Technical Test
3075,1222,1844,60,Technical Test
3076,1222,399,88,Interviewing
3077,1222,155,96,Rejected
3078,1222,672,88,Offered
3079,1223,1292,68,Interviewing
3080,1223,987,98,Offered
3081,1223,1955,65,Offered
3082,1224,1769,66,Technical Test
3083,1224,1234,90,Interviewing
3084,1224,285,66,Applied
3085,1224,482,73,Rejected
3086,1225,1385,73,Applied
3087,1225,1432,66,Interviewing
3088,1225,2095,75,Applied
3089,1225,659,83,Interviewing
3090,1226,881,72,Rejected
3091,1226,101,96,Rejected
3092,1226,898,62,Technical Test
3093,1227,1419,86,Technical Test
3094,1228,1629,72,Applied
3095,1228,2061,80,Offered
3096,1229,250,69,Applied
3097,1230,290,94,Interviewing
3098,1230,324,70,Technical Test
3099,1230,1699,80,Technical Test
3100,1231,1997,96,Technical Test
3101,1231,297,82,Applied
3102,1231,1810,83,Technical Test
3103,1232,1361,96,Rejected
3104,1233,1810,98,Offered
3105,1234,890,61,Interviewing
3106,1234,437,71,Applied
3107,1234,1516,85,Technical Test
3108,1235,1924,64,Technical Test
3109,1236,1094,74,Interviewing
3110,1236,1164,78,Technical Test
3111,1237,1468,71,Offered
3112,1237,4,82,Interviewing
3113,1237,1438,71,Offered
3114,1237,1646,80,Interviewing
3115,1238,834,78,Offered
3116,1238,1922,60,Applied
3117,1239,1421,71,Rejected
3118,1239,1028,81,Offered
3119,1240,1583,84,Interviewing
3120,1240,557,64,Rejected
3121,1240,1610,82,Rejected
3122,1240,1899,81,Offered
3123,1241,1702,89,Rejected
3124,1241,1607,65,Rejected
3125,1242,1105,89,Rejected
3126,1242,469,92,Interviewing
3127,1242,970,72,Offered
3128,1242,1684,85,Technical Test
3129,1243,1098,84,Interviewing
3130,1243,259,100,Applied
3131,1244,169,99,Applied
3132,1244,344,96,Rejected
3133,1244,723,84,Applied
3134,1245,33,84,Technical Test
3135,1245,991,68,Rejected
3136,1245,232,79,Rejected
3137,1246,1018,77,Interviewing
3138,1246,1775,63,Technical Test
3139,1246,524,90,Technical Test
3140,1247,1520,79,Rejected
3141,1247,853,90,Interviewing
3142,1247,650,92,Rejected
3143,1247,46,84,Interviewing
3144,1248,409,71,Rejected
3145,1249,920,87,Interviewing
3146,1249,1743,98,Offered
3147,1249,596,88,Technical Test
3148,1249,651,96,Rejected
3149,1250,529,88,Interviewing
3150,1250,1609,68,Applied
3151,1250,902,77,Offered
3152,1251,527,80,Applied
3153,1251,708,73,Rejected
3154,1252,24,91,Interviewing
3155,1252,1945,97,Offered
3156,1252,794,99,Offered
3157,1252,294,81,Technical Test
3158,1253,590,72,Offered
3159,1253,1557,78,Technical Test
3160,1254,1373,78,Rejected
3161,1254,1184,100,Rejected
3162,1255,510,92,Interviewing
3163,1255,1020,96,Interviewing
3164,1255,562,91,Interviewing
3165,1255,1725,99,Offered
3166,1256,1526,79,Applied
3167,1257,1328,80,Offered
3168,1257,1308,72,Offered
3169,1257,455,84,Applied
3170,1257,357,93,Interviewing
3171,1258,154,71,Applied
3172,1259,429,74,Rejected
3173,1260,829,70,Applied
3174,1260,658,75,Applied
3175,1260,1715,85,Offered
3176,1260,1844,60,Interviewing
3177,1261,2063,79,Applied
3178,1261,151,77,Interviewing
3179,1261,481,92,Rejected
3180,1262,467,91,Technical Test
3181,1262,640,60,Offered
3182,1262,1342,72,Applied
3183,1263,1272,84,Rejected
3184,1264,2000,93,Offered
3185,1264,159,98,Interviewing
3186,1264,1324,66,Interviewing
3187,1264,1057,96,Technical Test
3188,1265,2064,99,Offered
3189,1265,1848,75,Applied
3190,1266,637,63,Technical Test
3191,1266,168,63,Offered
3192,1267,895,66,Technical Test
3193,1267,1331,66,Offered
3194,1267,1668,91,Rejected
3195,1267,582,93,Interviewing
3196,1268,1890,87,Applied
3197,1268,1981,75,Technical Test
3198,1269,310,73,Technical Test
3199,1270,1802,89,Applied
3200,1270,234,85,Applied
3201,1270,1129,78,Rejected
3202,1270,1352,77,Applied
3203,1271,1825,79,Rejected
3204,1271,1071,83,Applied
3205,1271,951,66,Interviewing
3206,1271,617,84,Interviewing
3207,1272,1875,66,Rejected
3208,1272,342,76,Offered
3209,1272,2005,71,Interviewing
3210,1273,720,82,Applied
3211,1274,708,70,Interviewing
3212,1274,249,72,Interviewing
3213,1274,274,88,Offered
3214,1274,1540,84,Rejected
3215,1275,1715,93,Applied
3216,1275,1404,87,Applied
3217,1276,2048,85,Rejected
3218,1277,948,66,Rejected
3219,1278,575,88,Offered
3220,1278,705,76,Offered
3221,1279,217,77,Applied
3222,1280,61,66,Applied
3223,1280,502,68,Offered
3224,1281,1139,92,Applied
3225,1281,1927,96,Offered
3226,1282,1325,100,Rejected
3227,1283,1135,88,Technical Test
3228,1283,1796,94,Rejected
3229,1283,1378,88,Interviewing
3230,1283,1689,77,Offered
3231,1284,1877,92,Offered
3232,1284,1128,83,Technical Test
3233,1284,245,63,Offered
3234,1285,967,82,Rejected
3235,1286,581,94,Applied
3236,1286,1235,93,Rejected
3237,1286,1741,80,Applied
3238,1286,84,88,Interviewing
3239,1287,1941,95,Applied
3240,1287,318,76,Rejected
3241,1288,398,91,Applied
3242,1288,964,77,Rejected
3243,1288,838,62,Rejected
3244,1289,1256,85,Interviewing
3245,1289,769,83,Applied
3246,1289,740,71,Offered
3247,1290,1634,91,Offered
3248,1291,825,63,Interviewing
3249,1291,685,75,Rejected
3250,1291,1493,87,Technical Test
3251,1291,1983,78,Rejected
3252,1292,1008,71,Rejected
3253,1292,1811,94,Applied
3254,1292,1587,66,Rejected
3255,1293,1461,60,Offered
3256,1293,513,81,Rejected
3257,1294,63,91,Offered
3258,1294,750,99,Applied
3259,1295,54,79,Rejected
3260,1295,1712,80,Technical Test
3261,1296,717,68,Offered
3262,1296,1941,88,Offered
3263,1297,818,71,Technical Test
3264,1297,1803,64,Applied
3265,1297,221,62,Offered
3266,1298,1777,80,Offered
3267,1298,171,64,Applied
3268,1298,202,99,Offered
3269,1299,1926,76,Applied
3270,1299,2099,99,Interviewing
3271,1299,1203,71,Applied
3272,1300,990,76,Interviewing
3273,1300,1240,100,Offered
3274,1300,865,90,Rejected
3275,1301,195,75,Applied
3276,1301,325,88,Rejected
3277,1301,109,89,Applied
3278,1302,633,63,Rejected
3279,1303,1187,90,Rejected
3280,1303,254,97,Technical Test
3281,1304,329,80,Interviewing
3282,1304,930,76,Applied
3283,1305,1806,94,Applied
3284,1305,2077,87,Interviewing
3285,1305,182,62,Rejected
3286,1305,1798,68,Technical Test
3287,1306,851,80,Applied
3288,1307,1301,77,Technical Test
3289,1307,233,79,Technical Test
3290,1308,1657,85,Applied
3291,1309,85,97,Offered
3292,1309,982,61,Technical Test
3293,1310,1774,94,Rejected
3294,1311,772,80,Technical Test
3295,1312,1562,77,Interviewing
3296,1312,879,78,Applied
3297,1312,1861,93,Offered
3298,1313,131,67,Applied
3299,1314,1255,88,Technical Test
3300,1315,783,86,Interviewing
3301,1315,245,79,Offered
3302,1315,751,77,Rejected
3303,1316,1641,66,Rejected
3304,1316,1882,100,Offered
3305,1316,1762,78,Applied
3306,1317,767,82,Offered
3307,1318,1479,76,Technical Test
3308,1319,1338,80,Offered
3309,1320,1067,61,Technical Test
3310,1320,447,97,Offered
3311,1320,360,73,Offered
3312,1321,1622,98,Offered
3313,1321,1645,83,Offered
3314,1321,833,84,Offered
3315,1321,737,82,Rejected
3316,1322,1725,93,Applied
3317,1322,1603,98,Technical Test
3318,1322,1055,98,Rejected
3319,1322,2025,86,Rejected
3320,1323,1833,100,Offered
3321,1323,1948,100,Offered
3322,1323,527,75,Technical Test
3323,1324,1733,81,Offered
3324,1324,1692,78,Applied
3325,1324,1215,63,Applied
3326,1325,1518,89,Rejected
3327,1325,706,64,Interviewing
3328,1326,394,82,Applied
3329,1327,27,76,Applied
3330,1328,1277,81,Interviewing
3331,1328,764,90,Rejected
3332,1329,78,69,Offered
3333,1329,733,79,Rejected
3334,1329,1145,88,Applied
3335,1330,802,65,Offered
3336,1330,1807,61,Rejected
3337,1331,714,96,Offered
3338,1332,409,63,Technical Test
3339,1333,169,70,Rejected
3340,1333,738,96,Applied
3341,1333,1024,96,Rejected
3342,1334,1200,90,Applied
3343,1334,1708,91,Rejected
3344,1335,459,100,Technical Test
3345,1336,747,71,Offered
3346,1336,14,76,Technical Test
3347,1336,1820,87,Rejected
3348,1336,324,100,Rejected
3349,1337,1584,63,Rejected
3350,1338,390,78,Applied
3351,1338,1602,76,Offered
3352,1339,60,77,Technical Test
3353,1339,1738,81,Interviewing
3354,1339,1702,71,Applied
3355,1339,1105,80,Technical Test
3356,1340,1561,71,Interviewing
3357,1340,2014,72,Technical Test
3358,1340,637,96,Interviewing
3359,1340,1930,97,Offered
3360,1341,32,73,Rejected
3361,1341,370,92,Rejected
3362,1341,1685,83,Technical Test
3363,1341,1776,64,Technical Test
3364,1342,1485,83,Rejected
3365,1342,787,70,Applied
3366,1342,671,73,Interviewing
3367,1342,1499,68,Offered
3368,1343,1184,93,Offered
3369,1343,274,70,Rejected
3370,1343,304,77,Offered
3371,1343,1927,65,Applied
3372,1344,1265,89,Interviewing
3373,1344,1947,60,Interviewing
3374,1345,2003,98,Applied
3375,1345,2093,88,Interviewing
3376,1345,371,90,Offered
3377,1346,972,96,Offered
3378,1346,347,95,Interviewing
3379,1346,1128,82,Applied
3380,1346,1211,75,Applied
3381,1347,1636,73,Interviewing
3382,1347,1617,91,Applied
3383,1347,359,92,Interviewing
3384,1347,950,95,Interviewing
3385,1348,31,95,Rejected
3386,1348,1570,72,Applied
3387,1348,1356,79,Offered
3388,1349,57,74,Applied
3389,1350,1670,70,Applied
3390,1351,260,64,Interviewing
3391,1351,963,84,Interviewing
3392,1352,1020,89,Applied
3393,1353,1101,75,Offered
3394,1353,946,69,Interviewing
3395,1353,1686,68,Technical Test
3396,1354,1737,95,Applied
3397,1355,803,67,Rejected
3398,1355,1522,70,Interviewing
3399,1356,1420,63,Applied
3400,1356,1919,73,Interviewing
3401,1356,1414,100,Offered
3402,1356,534,76,Rejected
3403,1357,818,64,Interviewing
3404,1357,1927,68,Applied
3405,1357,1482,66,Interviewing
3406,1358,884,86,Offered
3407,1358,616,86,Interviewing
3408,1358,1558,86,Technical Test
3409,1359,1763,94,Offered
3410,1360,848,82,Applied
3411,1361,1029,69,Rejected
3412,1361,1505,61,Applied
3413,1361,806,87,Rejected
3414,1362,240,79,Technical Test
3415,1362,854,61,Applied
3416,1362,746,86,Technical Test
3417,1363,180,99,Offered
3418,1364,457,63,Interviewing
3419,1364,2085,85,Technical Test
3420,1365,1057,73,Offered
3421,1365,1191,96,Offered
3422,1366,875,90,Rejected
3423,1366,55,99,Offered
3424,1366,1303,78,Applied
3425,1367,1102,74,Rejected
3426,1367,295,73,Rejected
3427,1367,1786,62,Rejected
3428,1367,1531,65,Applied
3429,1368,205,82,Technical Test
3430,1369,679,83,Interviewing
3431,1369,918,82,Offered
3432,1369,1715,76,Rejected
3433,1370,1448,86,Interviewing
3434,1370,369,74,Applied
3435,1370,1413,100,Interviewing
3436,1371,292,91,Applied
3437,1371,1734,81,Applied
3438,1371,530,72,Technical Test
3439,1372,210,83,Technical Test
3440,1372,1829,79,Technical Test
3441,1372,1318,86,Rejected
3442,1373,331,66,Applied
3443,1374,158,75,Applied
3444,1374,808,61,Rejected
3445,1375,693,98,Interviewing
3446,1375,1872,65,Interviewing
3447,1376,1298,83,Interviewing
3448,1377,811,67,Interviewing
3449,1377,1495,60,Applied
3450,1377,157,63,Technical Test
3451,1378,447,67,Rejected
3452,1378,1477,71,Rejected
3453,1378,1099,93,Rejected
3454,1379,1747,91,Applied
3455,1379,1942,70,Interviewing
3456,1379,1160,82,Technical Test
3457,1379,1648,65,Technical Test
3458,1380,141,90,Rejected
3459,1380,564,78,Technical Test
3460,1380,100,77,Offered
3461,1380,2006,76,Interviewing
3462,1381,1373,100,Offered
3463,1381,797,79,Offered
3464,1382,1078,80,Applied
3465,1382,1563,90,Applied
3466,1382,752,80,Rejected
3467,1382,1182,94,Rejected
3468,1383,525,77,Rejected
3469,1384,1097,96,Rejected
3470,1384,1515,74,Rejected
3471,1385,861,95,Rejected
3472,1385,1825,82,Interviewing
3473,1386,377,92,Interviewing
3474,1386,1034,83,Applied
3475,1386,1563,60,Rejected
3476,1386,83,67,Technical Test
3477,1387,1962,75,Offered
3478,1387,316,60,Rejected
3479,1387,566,93,Applied
3480,1387,1931,85,Technical Test
3481,1388,1193,79,Offered
3482,1388,1863,99,Rejected
3483,1388,601,75,Technical Test
3484,1388,1452,94,Interviewing
3485,1389,1095,100,Technical Test
3486,1389,347,82,Applied
3487,1389,1212,63,Rejected
3488,1390,1779,66,Interviewing
3489,1390,1294,96,Interviewing
3490,1390,357,100,Offered
3491,1390,2009,85,Applied
3492,1391,25,74,Rejected
3493,1391,96,86,Interviewing
3494,1391,1084,99,Rejected
3495,1392,1703,84,Offered
3496,1393,708,92,Rejected
3497,1393,1536,70,Offered
3498,1394,272,83,Applied
3499,1394,1016,74,Interviewing
3500,1395,1900,79,Interviewing
3501,1396,2089,98,Applied
3502,1397,254,98,Offered
3503,1397,500,65,Offered
3504,1397,808,91,Technical Test
3505,1398,697,62,Offered
3506,1398,1250,89,Applied
3507,1399,917,87,Applied
3508,1399,956,63,Technical Test
3509,1399,1422,87,Applied
3510,1400,194,64,Applied
3511,1400,1942,86,Rejected
3512,1400,1235,74,Technical Test
3513,1400,1096,68,Technical Test
3514,1401,76,68,Applied
3515,1401,624,71,Interviewing
3516,1401,439,60,Applied
3517,1402,1941,77,Technical Test
3518,1402,1828,100,Interviewing
3519,1402,968,83,Technical Test
3520,1402,1619,99,Applied
3521,1403,759,99,Applied
3522,1403,1986,69,Rejected
3523,1403,376,74,Rejected
3524,1404,1430,73,Interviewing
3525,1404,70,91,Rejected
3526,1405,1904,95,Offered
3527,1405,582,75,Rejected
3528,1405,416,92,Technical Test
3529,1405,1848,86,Technical Test
3530,1406,664,63,Rejected
3531,1406,1558,81,Offered
3532,1406,1962,89,Applied
3533,1407,1269,79,Interviewing
3534,1408,1805,77,Technical Test
3535,1408,294,81,Applied
3536,1408,2019,97,Rejected
3537,1408,1710,95,Rejected
3538,1409,601,67,Rejected
3539,1409,1413,86,Rejected
3540,1409,969,73,Technical Test
3541,1410,1676,77,Interviewing
3542,1411,1299,75,Technical Test
3543,1411,306,72,Offered
3544,1411,974,85,Applied
3545,1412,232,87,Technical Test
3546,1412,1800,62,Offered
3547,1412,1206,64,Technical Test
3548,1413,55,91,Interviewing
3549,1414,1140,70,Rejected
3550,1414,1716,97,Offered
3551,1414,642,94,Technical Test
3552,1415,646,79,Technical Test
3553,1415,1293,90,Applied
3554,1415,942,72,Technical Test
3555,1416,1331,86,Applied
3556,1416,1436,91,Rejected
3557,1417,781,62,Interviewing
3558,1417,462,75,Rejected
3559,1417,1174,77,Technical Test
3560,1417,909,88,Rejected
3561,1418,250,61,Technical Test
3562,1418,1431,83,Applied
3563,1418,79,63,Rejected
3564,1419,245,83,Rejected
3565,1419,1577,76,Technical Test
3566,1419,1199,82,Technical Test
3567,1420,1559,81,Applied
3568,1421,1439,71,Rejected
3569,1421,625,63,Interviewing
3570,1421,1181,78,Applied
3571,1421,1898,76,Technical Test
3572,1422,1909,93,Interviewing
3573,1422,1025,97,Interviewing
3574,1423,1322,70,Applied
3575,1423,2006,86,Rejected
3576,1423,545,96,Rejected
3577,1423,226,98,Applied
3578,1424,1661,60,Technical Test
3579,1424,395,86,Interviewing
3580,1424,1388,91,Rejected
3581,1424,973,63,Applied
3582,1425,1626,90,Interviewing
3583,1425,1044,96,Offered
3584,1425,240,66,Offered
3585,1426,107,77,Offered
3586,1426,1390,63,Rejected
3587,1426,31,89,Interviewing
3588,1427,1554,69,Interviewing
3589,1427,1081,85,Applied
3590,1427,1102,73,Applied
3591,1428,1279,93,Applied
3592,1429,2075,60,Technical Test
3593,1429,1805,73,Interviewing
3594,1430,2049,98,Offered
3595,1430,1483,81,Applied
3596,1430,35,78,Offered
3597,1431,273,86,Rejected
3598,1432,383,100,Interviewing
3599,1433,652,78,Offered
3600,1433,520,80,Technical Test
3601,1433,1942,75,Offered
3602,1433,1470,92,Rejected
3603,1434,495,75,Technical Test
3604,1434,1652,74,Technical Test
3605,1435,259,81,Technical Test
3606,1435,1651,67,Offered
3607,1435,889,86,Interviewing
3608,1436,554,77,Technical Test
3609,1436,1863,72,Interviewing
3610,1436,1628,63,Technical Test
3611,1436,1007,71,Applied
3612,1437,951,84,Rejected
3613,1437,1911,62,Rejected
3614,1438,2073,74,Applied
3615,1438,1411,60,Interviewing
3616,1439,1954,85,Interviewing
3617,1439,1497,100,Offered
3618,1440,1201,70,Technical Test
3619,1441,921,100,Rejected
3620,1441,25,91,Rejected
3621,1441,184,60,Applied
3622,1441,1934,66,Technical Test
3623,1442,151,94,Rejected
3624,1442,754,98,Applied
3625,1442,834,90,Interviewing
3626,1443,497,80,Applied
3627,1444,1099,63,Rejected
3628,1444,574,89,Applied
3629,1444,1933,68,Applied
3630,1445,1248,72,Offered
3631,1445,1476,66,Technical Test
3632,1445,477,81,Rejected
3633,1446,2058,71,Offered
3634,1446,1221,100,Technical Test
3635,1446,947,65,Rejected
3636,1447,678,87,Offered
3637,1447,577,99,Technical Test
3638,1447,1425,72,Technical Test
3639,1448,515,80,Applied
3640,1448,46,99,Offered
3641,1449,1920,85,Rejected
3642,1449,1820,97,Rejected
3643,1450,415,88,Interviewing
3644,1450,1559,66,Rejected
3645,1450,79,68,Interviewing
